CaptureDate,FlightDate,Airport,AirportName,Direction,ICAO24,Callsign,OriginAirport,DestinationAirport,FirstSeen,LastSeen,DepartureAirportDistance,ArrivalAirportDistance,Source
2026-09-17,2026-09-16,YMAV,Avalon,Arrival,7c6c96,JST613,YSSY,YMAV,1789558350,1789562366,282,1591,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Arrival,7c6a58,AM320,YHML,YMAV,1789546636,1789548659,1286,1468,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Arrival,7c6b41,JST620,YPAD,YMAV,1789543208,1789546942,713,1328,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Arrival,7c6b18,JST609,YSSY,YMAV,1789533810,1789537965,305,1453,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Arrival,7c764d,JST631,YBCG,YMAV,1789528182,1789535592,4645,1604,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Arrival,7c47a8,JST633,YBBN,YMAV,1789525000,1789532309,1073,1663,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Arrival,7c6c96,JST607,YSSY,YMAV,1789526404,1789530681,164,1228,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Arrival,7c6c96,JST603,YSSY,YMAV,1789510308,1789514511,612,2087,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Departure,7c6a58,AM320,YMAV,YMEN,1789550228,1789550920,148,603,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Departure,7c6b41,JST621,YMAV,YPAD,1789549761,1789553297,330,980,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Departure,7c47a8,JST049,YMAV,,1789546265,1789551419,611,,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Departure,7c6b18,JST610,YMAV,YSSY,1789541113,1789545406,182,1546,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Departure,7c764d,JST630,YMAV,YBCG,1789539330,1789545356,559,8518,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Departure,7c6c96,JST608,YMAV,YSSY,1789534914,1789538896,588,1526,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Departure,7c6c96,JST606,YMAV,YSSY,1789518093,1789522360,1044,1304,OpenSky
2026-09-17,2026-09-16,YMAV,Avalon,Departure,7c6c96,JST602,YMAV,YSSY,1789502105,1789506146,867,1303,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cad45,VOZ091,YMML,YMML,1789520901,1789567072,1716,583,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7aa3,VOZ358,YBBN,YMML,1789559601,1789566873,1703,1561,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6deb,QFA772,YPPH,YMML,1789552435,1789566019,948,1108,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a4a,VOZ702,YPPH,YMML,1789553707,1789565849,362,1727,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c01f6,AN8,YSBK,YMML,1789555476,1789565217,485,377,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d7b,JST917,,YMML,1789563073,1789564932,,1748,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d78,JST449,YBCG,YMML,1789557854,1789564698,5263,1849,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d9f,QFA499,YSSY,YMML,1789560305,1789564238,100,1844,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b13,JST947,,YMML,1789561957,1789563997,,1378,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78b3,QLK1259,YBBN,YMML,1789556415,1789563794,1052,1533,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b09,JST738,YMLT,YMML,1789560648,1789563237,1983,1754,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,06a1bb,VOZ008,OTHH,YMML,1789515815,1789562984,2658,1059,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c4a42,JST044,,YMML,1789550120,1789562286,,1157,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b2b,JST216,NZAA,YMML,1789548700,1789561792,514,1768,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab0,VOZ700,YPPH,YMML,1789548955,1789561606,1450,1507,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dd8,QFA770,YPPH,YMML,1789549292,1789561376,1229,1604,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cad4e,VOZ892,YSSY,YMML,1789557301,1789561163,196,970,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d75,JST533,YSSY,YMML,1789556886,1789560830,302,1905,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c66cf,QFA7365,YMLT,YMML,1789557430,1789560496,1122,1270,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c431c,JTE7486,YPAD,YMML,1789555616,1789560287,543,1888,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c561d,PHA73,NZAA,YMML,1789547011,1789560072,1937,1291,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c9b,JST447,YBCG,YMML,1789552870,1789559909,4768,2031,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7aac,VOZ244,YPAD,YMML,1789555545,1789559770,806,1559,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,780a5c,CPA163,VHHH,YMML,1789530522,1789559591,1411,1049,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,8964e2,UAE62P,OMDB,YMML,1789514421,1789559316,3014,466,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c4a45,JST973,YPPH,YMML,1789546284,1789558825,361,1309,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c788f,JST573,YBBN,YMML,1789550961,1789558374,1245,1689,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d2b,VOZ1335,,YMML,1789554632,1789557856,,1577,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78b2,QLK1515,YSSY,YMML,1789553280,1789557533,789,1313,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db7,QFA696,YPAD,YMML,1789553538,1789557178,981,1503,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,c82b16,ANZ129,NZAA,YMML,1789544170,1789556854,2077,1197,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7bce,VOZ352,YBBN,YMML,1789549465,1789556629,1415,1577,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c5c68,QFA7410,YPAD,YMML,1789551740,1789556329,512,1752,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dd5,QFA483,YSSY,YMML,1789551502,1789555543,138,1599,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a49,VOZ882,YSSY,YMML,1789550910,1789554980,445,1607,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a36,VOZ238,YPAD,YMML,1789551033,1789554877,894,1496,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db3,QFA485,YSSY,YMML,1789550671,1789554772,653,1603,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab8,VOZ1462,,YMML,1789541180,1789554656,,1682,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47b8,QFA481,YSSY,YMML,1789550250,1789554555,1194,1348,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d8f,QFA768,YPPH,YMML,1789541316,1789554428,928,1533,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,76cd19,SIA217,WSSS,YMML,1789529953,1789554256,1167,1212,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c2bc5,VOZ748,YBCG,YMML,1789546480,1789554044,5059,1863,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c2bb0,VOZ878,YSSY,YMML,1789549452,1789553871,391,1849,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,76bd41,TGW38,WSSS,YMML,1789529729,1789553720,2226,1205,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c585f,VOZ346,YBBN,YMML,1789545925,1789553600,1617,1622,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b38,JST779,YPAD,YMML,1789549506,1789553477,916,1808,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db0,QFA694,YPAD,YMML,1789549405,1789553327,799,1657,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d7c,JST531,YSSY,YMML,1789548901,1789553209,412,1507,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a4b,VOZ696,YPPH,YMML,1789540188,1789553090,746,1106,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78af,QLK1531,YSCB,YMML,1789549635,1789552970,809,1247,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7800,QFA479,YSSY,YMML,1789548210,1789552823,105,1728,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d9c,QFA473,YSSY,YMML,1789547780,1789552715,273,1552,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c77f5,QFA477,YSSY,YMML,1789547582,1789552613,107,1626,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cad42,VOZ284,YSCB,YMML,1789548910,1789552497,1308,1318,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,4bb0f2,THY168,WSSS,YMML,1789527301,1789552379,1121,1171,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d8d,QFA475,YSSY,YMML,1789547426,1789552157,230,1757,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d92,QFA633,YBBN,YMML,1789544272,1789552025,1635,1687,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,885105,THA461,VTBS,YMML,1789522226,1789551899,3460,1249,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b07,JST475,YWLM,YMML,1789546572,1789551708,2158,1871,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b3b,JST708,,YMML,1789548139,1789551563,,2253,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7aa0,VOZ236,YPAD,YMML,1789547297,1789551419,946,1721,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78b5,QLK1529,YSCB,YMML,1789548000,1789551305,700,1387,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d39,VOZ746,YBCG,YMML,1789543830,1789551166,4056,1673,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c56b7,VOZ874,YSSY,YMML,1789546577,1789551035,157,1538,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78ae,QLK1296,,YMML,1789547502,1789550901,,1338,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47a6,JST031,YMML,YMML,1789506768,1789550776,1338,1301,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78a8,QLK1527,YSCB,YMML,1789547421,1789550644,766,1220,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b09,JST706,,YMML,1789547214,1789550495,,1880,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d2f,VOZ870,YSSY,YMML,1789546221,1789550377,761,1574,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c2ba8,VOZ342,YBBN,YMML,1789542727,1789550267,1250,1752,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c045c,JST445,YBCG,YMML,1789543038,1789550152,3718,1498,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,750579,MAS129,,YMML,1789523721,1789550002,,1011,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47bb,QFA471,YSSY,YMML,1789545971,1789549881,1497,1275,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7aa6,VOZ146,,YMML,1789539127,1789549259,,1635,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,8015a6,AIC308,VIDP,YMML,1789507934,1789548859,2829,1212,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78aa,QLK1575,YBCG,YMML,1789541291,1789548659,4129,1142,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d9a,QFA631,YBBN,YMML,1789540676,1789548091,1730,2101,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6ae1,LR9532,YBBN,YMML,1789531324,1789548005,1209,1245,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c80b9,RXA3578,,YMML,1789544821,1789547768,,1037,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c801e,RXA3685,,YMML,1789545556,1789547628,,1554,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47a3,JST523,YSSY,YMML,1789543200,1789547531,933,1406,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d98,QFA690,YPAD,YMML,1789543398,1789547383,917,1743,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c530f,QLK58D,,YMML,1789544553,1789547285,,1277,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c96,JST525,YSSY,YMML,1789542633,1789547155,275,1799,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c52,VOZ866,YSSY,YMML,1789542409,1789546941,264,1458,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c52fd,QLK83D,,YMML,1789544550,1789546865,,1712,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c99,JST797,YBMC,YMML,1789538367,1789546745,609,1697,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c39f3,QLK88D,,YMML,1789543779,1789546559,,1463,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db6,QFA467,YSSY,YMML,1789541944,1789546437,207,1595,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d2a,VOZ336,YBBN,YMML,1789538748,1789546312,1653,1645,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6de5,QFA766,YPPH,YMML,1789533456,1789546174,320,1647,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c77f6,QFA1051,,YMML,1789539218,1789546072,,1628,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c788d,JST465,YBNA,YMML,1789538742,1789545944,11338,1921,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab6,VOZ692,YPPH,YMML,1789533307,1789545746,1357,1711,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c68b6,QLK1998,YWLM,YMML,1789540442,1789545678,1754,692,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cb05c,QLK96D,YMLT,YMML,1789542037,1789545532,3044,1277,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7bc7,VOZ862,YSSY,YMML,1789541010,1789545401,292,1493,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b17,JST952,YSSY,YMML,1789520150,1789545245,161,1895,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6de6,QFA629,YBBN,YMML,1789537664,1789545103,1724,1654,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c5950,RXA3281,,YMML,1789541763,1789544916,,1221,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d8e,QFA465,YSSY,YMML,1789540702,1789544768,231,1633,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,76ccd0,SIA7297,NZAA,YMML,1789532404,1789544573,1647,1317,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,06a2c7,QTR19E,OTHH,YMML,1789496258,1789544403,11936,948,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d78,JST521,YSSY,YMML,1789540188,1789544217,216,1743,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab3,VOZ1373,YMLT,YMML,1789541293,1789544005,3032,1649,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dba,QFA455,YSSY,YMML,1789539857,1789543877,98,1467,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d91,QFA461,YSSY,YMML,1789539528,1789543723,249,1640,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,c827e9,ANZ125,NZAA,YMML,1789530843,1789543611,1557,1270,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c788b,JST795,YBMC,YMML,1789535227,1789543376,810,1906,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7bc6,VOZ742,YBCG,YMML,1789535987,1789543252,5431,1640,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a45,VOZ858,YSSY,YMML,1789538987,1789543128,137,1656,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,c827a3,ANZ265,,YMML,1789532852,1789542832,,1517,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c77fb,QFA156,NZAA,YMML,1789530112,1789542687,2088,1867,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d31,VOZ1040,YBMC,YMML,1789534509,1789542438,141,1722,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a3d,VOZ1294,,YMML,1789540007,1789542306,,1640,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c77fe,QFA170,NZCH,YMML,1789530423,1789542179,2000,1673,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,76cda8,SIA207,WSSS,YMML,1789517513,1789542051,1084,1172,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db7,QFA459,YSSY,YMML,1789537722,1789541749,96,1757,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dbb,QFA627,YBBN,YMML,1789533491,1789541029,1639,1623,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d75,JST451,YBCG,YMML,1789533667,1789540887,5351,1906,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a3f,VOZ274,YSCB,YMML,1789537560,1789540730,1424,1572,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c045e,JST901,YBLN,YMML,1789528479,1789540536,536,1447,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c92,JST136,NZCH,YMML,1789498593,1789540306,1343,1590,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d2b,VOZ850,YSSY,YMML,1789535661,1789540105,968,1638,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a38,VOZ740,YBCG,YMML,1789532702,1789539941,5450,1564,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6da0,QFA453,YSSY,YMML,1789535554,1789539806,148,1748,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7801,QFA451,YSSY,YMML,1789535390,1789539663,99,1570,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6de4,QFA764,YPPH,YMML,1789527062,1789539383,1135,1680,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7884,JST704,,YMML,1789535941,1789539282,,1911,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab2,VOZ332,YBBN,YMML,1789531418,1789539118,1745,1612,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d32,VOZ224,YPAD,YMML,1789534868,1789538921,990,1622,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,8966c3,ETD91N,OMAA,YMML,1789492094,1789538718,10980,872,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cad42,VOZ688,YPPH,YMML,1789526226,1789538514,361,1387,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c77fc,QFA172,NZWN,YMML,1789525722,1789538381,707,1757,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d7b,JST519,YSSY,YMML,1789534133,1789538219,141,1858,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d8c,QFA686,YPAD,YMML,1789534599,1789538033,1220,1752,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dda,QFA625,YBBN,YMML,1789530023,1789537343,1606,1687,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db0,QFA703,,YMML,1789535140,1789537043,,1680,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78af,QLK1294,,YMML,1789533576,1789536830,,1220,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6c9b,JST775,YPAD,YMML,1789532865,1789536644,747,1905,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d24,VOZ738,YBCG,YMML,1789529063,1789536489,5645,1717,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dde,QFA154,NZAA,YMML,1789523255,1789536338,1930,1659,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47a9,JST975,YPPH,YMML,1789523202,1789536206,419,1074,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7c9b,VOZ328,YBBN,YMML,1789528111,1789536056,1046,1181,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cad46,VOZ846,YSSY,YMML,1789531522,1789535914,1202,1049,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6db3,QFA919,YBMC,YMML,1789527789,1789535751,280,1631,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d30,VOZ1036,YBMC,YMML,1789527540,1789535589,280,1503,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78b5,QLK1597,YLIN,YMML,1789525464,1789535463,7427,1380,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b38,JST665,,YMML,1789528951,1789535266,,1711,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78ae,QLK1299,,YMML,1789528910,1789535099,,1418,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c80b9,RXA3469,,YMML,1789532284,1789534761,,926,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,77058f,ALK604,,YMML,1789529332,1789534581,,1017,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47b8,QFA447,YSSY,YMML,1789530368,1789534446,1485,1122,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c530f,QLK473D,YSCB,YMML,1789530591,1789534031,795,1323,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b3b,JST535,YSSY,YMML,1789529628,1789533853,578,1911,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c52fd,QLK56D,,YMML,1789531331,1789533656,,1666,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b07,JST655,YSCB,YMML,1789530153,1789533411,784,1799,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c801e,RXA3874,,YMML,1789530912,1789533287,,1172,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d98,QFA682,YPAD,YMML,1789529454,1789533153,1029,1758,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c77f9,QFA623,YBBN,YMML,1789525674,1789532886,1588,1512,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7aab,VOZ736,YBCG,YMML,1789525298,1789532420,4616,1583,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d7e,JST567,YBBN,YMML,1789524551,1789532394,1171,494,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c47a4,JST33,,YMML,1789529364,1789531323,,1493,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6b13,JST833,,YMML,1789521948,1789531139,,1768,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c496c,JST517,YSSY,YMML,1789526805,1789530985,810,1433,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d8d,QFA443,YSSY,YMML,1789526633,1789530804,263,1614,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab3,VOZ1323,,YMML,1789527293,1789530640,,1521,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7cb05c,QLK471D,YSCB,YMML,1789527032,1789530428,1736,1317,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6ddb,QFA762,YPPH,YMML,1789518123,1789530217,1419,1601,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6deb,QFA441,YSSY,YMML,1789523793,1789529767,1625,871,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c2bc5,VOZ1292,,YMML,1789527397,1789529696,,1708,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,781161,CCA165,,YMML,1789492756,1789529543,,1245,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7a3b,VOZ218,YPAD,YMML,1789525688,1789529206,775,1593,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6dd6,QFA621,YBBN,YMML,1789521426,1789529075,1902,1523,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7bc7,VOZ682,YPPH,YMML,1789516366,1789528903,1390,1488,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab4,VOZ838,YSSY,YMML,1789524562,1789528746,938,1587,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7ab1,VOZ324,YBBN,YMML,1789521131,1789528529,1882,1623,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c0460,JST220,,YMML,1789517993,1789528338,,1677,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c7bcc,VOZ1592,YWLM,YMML,1789523111,1789527946,1727,1649,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c3a8d,LUN,YMEN,YMML,1789526809,1789527828,396,1838,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c6d7f,JST793,YBMC,YMML,1789519806,1789527663,395,1869,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c78aa,QLK1573,YBCG,YMML,1789519570,1789526965,4010,1521,OpenSky
2026-09-17,2026-09-16,YMML,Melbourne,Arrival,7c788d,JST734,YMLT,YMML,1789522666,1789525623,1040,1916,OpenSky
